date,world,qty,val
2022-08-01,e-grav,18.0,73788.0
2022-08-01,gr,1836.0,46680.0
2022-08-01,grav,294.0,560736.0
2022-08-01,mtn,210.0,448524.0
2022-08-01,rd,162.0,402568.0
2022-08-01,u&r,42.0,32292.0
2022-08-02,e-grav,12.0,49192.0
2022-08-02,gr,684.0,18144.0
2022-08-02,grav,114.0,201260.0
2022-08-02,mtn,138.0,368984.0
2022-08-02,rd,78.0,182932.0
2022-08-02,u&r,24.0,19960.0
2022-08-03,e-grav,12.0,49192.0
2022-08-03,gr,978.0,41180.0
2022-08-03,grav,186.0,368016.0
2022-08-03,mtn,126.0,331916.0
2022-08-03,rd,66.0,227592.0
2022-08-03,u&r,12.0,8972.0
2022-08-04,gr,972.0,36868.0
2022-08-04,grav,192.0,491256.0
2022-08-04,mtn,144.0,218876.0
2022-08-04,rd,54.0,92080.0
2022-08-04,u&r,12.0,7916.0
2022-08-05,e-grav,6.0,24596.0
2022-08-05,gr,702.0,31108.0
2022-08-05,grav,144.0,384212.0
2022-08-05,mtn,180.0,290080.0
2022-08-05,rd,60.0,126988.0
2022-08-05,u&r,12.0,9584.0
2022-08-08,e-grav,12.0,49192.0
2022-08-08,e-mtn,6.0,23280.0
2022-08-08,gr,2118.0,62416.0
2022-08-08,grav,354.0,671288.0
2022-08-08,mtn,354.0,706328.0
2022-08-08,rd,162.0,396472.0
2022-08-08,u&r,66.0,50280.0
2022-08-09,gr,732.0,28272.0
2022-08-09,grav,126.0,270892.0
2022-08-09,mtn,192.0,426316.0
2022-08-09,rd,66.0,202196.0
2022-08-09,u&r,12.0,6392.0
2022-08-10,gr,1080.0,38632.0
2022-08-10,grav,162.0,382472.0
2022-08-10,mtn,192.0,424124.0
2022-08-10,rd,192.0,1216148.0
2022-08-10,u&r,18.0,14776.0
2022-08-11,e-grav,36.0,140360.0
2022-08-11,gr,690.0,14592.0
2022-08-11,grav,90.0,149860.0
2022-08-11,mtn,216.0,409164.0
2022-08-11,rd,72.0,257840.0
2022-08-12,e-grav,24.0,93584.0
2022-08-12,gr,570.0,14600.0
2022-08-12,grav,84.0,197620.0
2022-08-12,mtn,102.0,191432.0
2022-08-12,rd,48.0,219036.0
2022-08-15,e-grav,66.0,256696.0
2022-08-15,gr,1926.0,64688.0
2022-08-15,grav,678.0,1293324.0
2022-08-15,mtn,354.0,686120.0
2022-08-15,rd,186.0,681576.0
2022-08-15,u&r,36.0,26756.0
2022-08-16,gr,780.0,15920.0
2022-08-16,grav,210.0,413840.0
2022-08-16,mtn,96.0,183464.0
2022-08-16,rd,84.0,185452.0
2022-08-16,u&r,24.0,20368.0
2022-08-17,e-grav,6.0,23396.0
2022-08-17,e-mtn,6.0,18596.0
2022-08-17,gr,906.0,22632.0
2022-08-17,grav,156.0,318900.0
2022-08-17,mtn,90.0,167700.0
2022-08-17,rd,66.0,208484.0
2022-08-17,u&r,12.0,10680.0
2022-08-18,e-mtn,6.0,25796.0
2022-08-18,gr,810.0,22080.0
2022-08-18,grav,420.0,878996.0
2022-08-18,mtn,222.0,412624.0
2022-08-18,rd,570.0,1526864.0
2022-08-18,u&r,18.0,15612.0
2022-08-19,e-grav,6.0,23392.0
2022-08-19,gr,882.0,25136.0
2022-08-19,grav,192.0,388956.0
2022-08-19,mtn,114.0,299240.0
2022-08-19,rd,198.0,635396.0
2022-08-19,u&r,24.0,17860.0
2022-08-22,gr,1950.0,59504.0
2022-08-22,grav,576.0,1172044.0
2022-08-22,mtn,270.0,631276.0
2022-08-22,rd,564.0,1112360.0
2022-08-22,u&r,36.0,28144.0
2022-08-23,e-grav,6.0,23396.0
2022-08-23,e-mtn,12.0,50992.0
2022-08-23,gr,918.0,20444.0
2022-08-23,grav,162.0,263996.0
2022-08-23,mtn,138.0,264632.0
2022-08-23,rd,186.0,515052.0
2022-08-23,u&r,24.0,19472.0
2022-08-24,e-grav,6.0,22796.0
2022-08-24,e-mtn,6.0,23196.0
2022-08-24,gr,1098.0,25072.0
2022-08-24,grav,210.0,421248.0
2022-08-24,mtn,228.0,442384.0
2022-08-24,rd,354.0,916228.0
2022-08-24,u&r,84.0,71728.0
2022-08-25,e-grav,12.0,45592.0
2022-08-25,gr,924.0,19728.0
2022-08-25,grav,330.0,565392.0
2022-08-25,mtn,168.0,356680.0
2022-08-25,rd,276.0,838120.0
2022-08-25,u&r,48.0,43568.0
2022-08-26,e-grav,6.0,22796.0
2022-08-26,gr,978.0,24788.0
2022-08-26,grav,258.0,553264.0
2022-08-26,mtn,168.0,333468.0
2022-08-26,rd,162.0,342672.0
2022-08-26,u&r,42.0,32768.0
2022-08-29,e-grav,6.0,23392.0
2022-08-29,gr,1878.0,57744.0
2022-08-29,grav,372.0,690200.0
2022-08-29,mtn,228.0,507744.0
2022-08-29,rd,672.0,1448800.0
2022-08-29,u&r,18.0,17928.0
2022-08-30,e-grav,12.0,44848.0
2022-08-30,gr,852.0,24788.0
2022-08-30,grav,150.0,327308.0
2022-08-30,mtn,132.0,357720.0
2022-08-30,rd,120.0,327720.0
2022-08-30,u&r,18.0,13448.0
2022-08-31,e-grav,6.0,24572.0
2022-08-31,gr,840.0,23180.0
2022-08-31,grav,294.0,520716.0
2022-08-31,mtn,186.0,414428.0
2022-08-31,rd,132.0,335488.0
2022-08-31,u&r,24.0,19568.0
2022-09-01,e-grav,12.0,47596.0
2022-09-01,gr,852.0,29772.0
2022-09-01,grav,258.0,470428.0
2022-09-01,mtn,192.0,497672.0
2022-09-01,rd,96.0,358052.0
2022-09-01,u&r,18.0,13184.0
2022-09-02,e-grav,12.0,41792.0
2022-09-02,gr,996.0,19416.0
2022-09-02,grav,258.0,491272.0
2022-09-02,mtn,72.0,175708.0
2022-09-02,rd,96.0,236556.0
2022-09-02,u&r,18.0,15976.0
2022-09-06,gr,2298.0,60716.0
2022-09-06,grav,744.0,1120992.0
2022-09-06,mtn,504.0,1118308.0
2022-09-06,rd,276.0,695652.0
2022-09-06,u&r,42.0,35900.0
2022-09-07,e-grav,6.0,23376.0
2022-09-07,gr,528.0,14184.0
2022-09-07,grav,114.0,203800.0
2022-09-07,mtn,42.0,125860.0
2022-09-07,rd,36.0,102624.0
2022-09-08,gr,954.0,18416.0
2022-09-08,grav,240.0,413208.0
2022-09-08,mtn,84.0,189016.0
2022-09-08,rd,102.0,295448.0
2022-09-09,e-grav,42.0,161956.0
2022-09-09,e-mtn,114.0,503212.0
2022-09-09,gr,606.0,15304.0
2022-09-09,grav,84.0,150224.0
2022-09-09,mtn,120.0,275384.0
2022-09-09,rd,36.0,84752.0
2022-09-09,u&r,6.0,5592.0
2022-09-12,e-grav,54.0,211700.0
2022-09-12,e-mtn,84.0,368344.0
2022-09-12,gr,1566.0,35772.0
2022-09-12,grav,342.0,632836.0
2022-09-12,mtn,198.0,467716.0
2022-09-12,rd,156.0,439920.0
2022-09-12,u&r,54.0,45644.0
2022-09-13,e-grav,30.0,117580.0
2022-09-13,e-mtn,114.0,518704.0
2022-09-13,gr,954.0,23764.0
2022-09-13,grav,216.0,427692.0
2022-09-13,mtn,168.0,382684.0
2022-09-13,rd,114.0,305836.0
2022-09-13,u&r,24.0,20356.0
2022-09-14,e-grav,30.0,110980.0
2022-09-14,e-mtn,48.0,220764.0
2022-09-14,gr,708.0,40920.0
2022-09-14,grav,150.0,233380.0
2022-09-14,mtn,282.0,511144.0
2022-09-14,rd,150.0,257752.0
2022-09-14,u&r,72.0,64652.0
2022-09-15,e-grav,18.0,66584.0
2022-09-15,e-mtn,30.0,130980.0
2022-09-15,gr,798.0,19004.0
2022-09-15,grav,174.0,268088.0
2022-09-15,mtn,174.0,266556.0
2022-09-15,rd,120.0,266380.0
2022-09-15,u&r,300.0,263324.0
2022-09-16,e-grav,6.0,21596.0
2022-09-16,e-mtn,36.0,153976.0
2022-09-16,gr,918.0,24588.0
2022-09-16,grav,342.0,696000.0
2022-09-16,mtn,330.0,573088.0
2022-09-16,rd,156.0,322064.0
2022-09-16,u&r,276.0,212000.0
2022-09-19,e-grav,30.0,107800.0
2022-09-19,e-mtn,78.0,315948.0
2022-09-19,gr,2148.0,57676.0
2022-09-19,grav,798.0,1287904.0
2022-09-19,mtn,1002.0,1826440.0
2022-09-19,rd,480.0,973364.0
2022-09-19,u&r,486.0,363660.0
2022-09-20,e-grav,18.0,64788.0
2022-09-20,e-mtn,12.0,47992.0
2022-09-20,gr,936.0,37480.0
2022-09-20,grav,282.0,501968.0
2022-09-20,mtn,384.0,832560.0
2022-09-20,rd,204.0,1054804.0
2022-09-20,u&r,120.0,83520.0
2022-09-21,e-grav,12.0,46192.0
2022-09-21,e-mtn,18.0,77188.0
2022-09-21,gr,510.0,14660.0
2022-09-21,grav,54.0,105060.0
2022-09-21,mtn,42.0,83140.0
2022-09-21,rd,48.0,259444.0
2022-09-21,u&r,24.0,20360.0
2022-09-22,e-mtn,24.0,97748.0
2022-09-22,gr,576.0,20516.0
2022-09-22,grav,186.0,351472.0
2022-09-22,mtn,126.0,303276.0
2022-09-22,rd,24.0,69176.0
2022-09-22,u&r,12.0,10384.0
2022-09-23,e-grav,12.0,47264.0
2022-09-23,gr,372.0,8240.0
2022-09-23,grav,126.0,272492.0
2022-09-23,mtn,102.0,201156.0
2022-09-23,rd,42.0,326768.0
2022-09-23,u&r,6.0,4392.0
2022-09-26,e-grav,24.0,94776.0
2022-09-26,e-mtn,36.0,155536.0
2022-09-26,gr,1260.0,36296.0
2022-09-26,grav,234.0,431568.0
2022-09-26,mtn,300.0,611860.0
2022-09-26,rd,72.0,254696.0
2022-09-26,u&r,48.0,37708.0
2022-09-27,e-grav,6.0,23396.0
2022-09-27,e-mtn,6.0,24596.0
2022-09-27,gr,444.0,15220.0
2022-09-27,grav,138.0,234200.0
2022-09-27,mtn,84.0,174820.0
2022-09-27,rd,42.0,146192.0
2022-09-27,u&r,6.0,5596.0
2022-09-28,e-mtn,12.0,52796.0
2022-09-28,gr,312.0,5884.0
2022-09-28,grav,48.0,101112.0
2022-09-28,mtn,30.0,57156.0
2022-09-28,rd,24.0,55168.0
2022-09-28,u&r,12.0,10384.0
2022-09-29,e-mtn,6.0,24596.0
2022-09-29,gr,522.0,18508.0
2022-09-29,grav,90.0,176108.0
2022-09-29,mtn,54.0,95516.0
2022-09-29,rd,60.0,331328.0
2022-09-29,u&r,18.0,16776.0
2022-09-30,e-mtn,12.0,49176.0
2022-09-30,gr,552.0,12292.0
2022-09-30,grav,72.0,151424.0
2022-09-30,mtn,78.0,167516.0
2022-09-30,rd,48.0,194736.0
2022-09-30,u&r,36.0,30340.0
2022-10-03,e-grav,24.0,91576.0
2022-10-03,e-mtn,12.0,53192.0
2022-10-03,gr,1266.0,40536.0
2022-10-03,grav,252.0,474012.0
2022-10-03,mtn,252.0,594364.0
2022-10-03,rd,66.0,203496.0
2022-10-03,u&r,36.0,33332.0
2022-10-04,e-mtn,18.0,73788.0
2022-10-04,gr,624.0,14356.0
2022-10-04,grav,114.0,176900.0
2022-10-04,mtn,114.0,234128.0
2022-10-04,rd,24.0,71564.0
2022-10-04,u&r,18.0,15976.0
2022-10-05,e-grav,6.0,19376.0
2022-10-05,e-mtn,12.0,53192.0
2022-10-05,gr,558.0,15088.0
2022-10-05,grav,144.0,294108.0
2022-10-05,mtn,72.0,195892.0
2022-10-05,rd,24.0,87556.0
2022-10-05,u&r,18.0,15960.0
2022-10-06,e-grav,6.0,23396.0
2022-10-06,e-mtn,6.0,24596.0
2022-10-06,gr,450.0,9868.0
2022-10-06,grav,60.0,111500.0
2022-10-06,mtn,114.0,259248.0
2022-10-06,rd,12.0,12792.0
2022-10-06,u&r,36.0,30936.0
2022-10-07,e-grav,6.0,24580.0
2022-10-07,e-mtn,6.0,28596.0
2022-10-07,gr,510.0,14296.0
2022-10-07,grav,54.0,72868.0
2022-10-07,mtn,96.0,247652.0
2022-10-07,rd,48.0,184728.0
2022-10-10,e-grav,12.0,47992.0
2022-10-10,e-mtn,42.0,184172.0
2022-10-10,gr,1284.0,30680.0
2022-10-10,grav,198.0,429252.0
2022-10-10,mtn,210.0,396904.0
2022-10-10,rd,96.0,297612.0
2022-10-10,u&r,66.0,55468.0
2022-10-11,e-mtn,6.0,28596.0
2022-10-11,gr,546.0,12348.0
2022-10-11,grav,120.0,226432.0
2022-10-11,mtn,78.0,184912.0
2022-10-11,rd,54.0,160644.0
2022-10-11,u&r,12.0,8868.0
2022-10-12,e-grav,12.0,46792.0
2022-10-12,e-mtn,6.0,24596.0
2022-10-12,gr,492.0,25568.0
2022-10-12,grav,144.0,288824.0
2022-10-12,mtn,120.0,278208.0
2022-10-12,rd,132.0,415420.0
2022-10-12,u&r,18.0,12784.0
2022-10-13,gr,564.0,12764.0
2022-10-13,grav,78.0,181252.0
2022-10-13,mtn,72.0,152680.0
2022-10-13,rd,30.0,84764.0
2022-10-13,u&r,18.0,14376.0
2022-10-14,e-mtn,12.0,44992.0
2022-10-14,gr,702.0,22356.0
2022-10-14,grav,72.0,144548.0
2022-10-14,mtn,138.0,374092.0
2022-10-14,rd,96.0,302652.0
2022-10-14,u&r,36.0,27412.0
2022-10-17,e-grav,12.0,46788.0
2022-10-17,e-mtn,24.0,80984.0
2022-10-17,gr,1338.0,46712.0
2022-10-17,grav,372.0,662500.0
2022-10-17,mtn,558.0,1294968.0
2022-10-17,rd,174.0,542956.0
2022-10-17,u&r,216.0,150460.0
2022-10-18,e-grav,6.0,23396.0
2022-10-18,e-mtn,12.0,43792.0
2022-10-18,gr,630.0,15380.0
2022-10-18,grav,66.0,97264.0
2022-10-18,mtn,342.0,721896.0
2022-10-18,rd,60.0,213500.0
2022-10-18,u&r,90.0,57048.0
2022-10-19,e-mtn,6.0,24596.0
2022-10-19,gr,804.0,16752.0
2022-10-19,grav,84.0,138988.0
2022-10-19,mtn,216.0,447588.0
2022-10-19,rd,12.0,26384.0
2022-10-19,u&r,132.0,76896.0
2022-10-20,e-mtn,6.0,20596.0
2022-10-20,gr,498.0,13016.0
2022-10-20,grav,66.0,119432.0
2022-10-20,mtn,192.0,391948.0
2022-10-20,rd,42.0,213756.0
2022-10-20,u&r,168.0,106528.0
2022-10-21,gr,516.0,15652.0
2022-10-21,grav,222.0,322632.0
2022-10-21,mtn,210.0,406392.0
2022-10-21,rd,60.0,189624.0
2022-10-21,u&r,210.0,132488.0
2022-10-23,gr,6.0,488.0
2022-10-23,mtn,6.0,3140.0
2022-10-24,e-mtn,6.0,24596.0
2022-10-24,gr,1158.0,49648.0
2022-10-24,grav,330.0,550880.0
2022-10-24,mtn,516.0,1101236.0
2022-10-24,rd,114.0,341652.0
2022-10-24,u&r,402.0,264260.0
2022-10-25,e-mtn,6.0,24596.0
2022-10-25,gr,696.0,19472.0
2022-10-25,grav,126.0,201384.0
2022-10-25,mtn,270.0,574180.0
2022-10-25,rd,18.0,43168.0
2022-10-25,u&r,90.0,62272.0
2022-10-26,gr,474.0,15520.0
2022-10-26,grav,126.0,199916.0
2022-10-26,mtn,270.0,602396.0
2022-10-26,rd,108.0,344620.0
2022-10-26,u&r,102.0,63500.0
2022-10-27,gr,480.0,16404.0
2022-10-27,grav,36.0,45892.0
2022-10-27,mtn,234.0,483032.0
2022-10-27,rd,48.0,163092.0
2022-10-27,u&r,174.0,108524.0
2022-10-28,e-mtn,12.0,49192.0
2022-10-28,gr,420.0,7324.0
2022-10-28,grav,78.0,134676.0
2022-10-28,mtn,252.0,560744.0
2022-10-28,rd,66.0,235528.0
2022-10-28,u&r,114.0,70204.0
2022-10-31,e-grav,12.0,47988.0
2022-10-31,gr,1212.0,58484.0
2022-10-31,grav,324.0,569460.0
2022-10-31,mtn,690.0,1486732.0
2022-10-31,rd,126.0,300820.0
2022-10-31,u&r,306.0,184784.0
2022-11-01,e-grav,12.0,50304.0
2022-11-01,gr,486.0,14328.0
2022-11-01,grav,60.0,102920.0
2022-11-01,mtn,234.0,490152.0
2022-11-01,rd,24.0,54772.0
2022-11-01,u&r,90.0,58276.0
2022-11-02,gr,360.0,8948.0
2022-11-02,grav,72.0,136708.0
2022-11-02,mtn,198.0,484852.0
2022-11-02,rd,42.0,166960.0
2022-11-02,u&r,96.0,61672.0
2022-11-03,e-mtn,6.0,24596.0
2022-11-03,gr,444.0,33020.0
2022-11-03,grav,102.0,140148.0
2022-11-03,mtn,168.0,384944.0
2022-11-03,rd,30.0,142148.0
2022-11-03,u&r,114.0,71056.0
2022-11-04,gr,456.0,13352.0
2022-11-04,grav,102.0,164604.0
2022-11-04,mtn,204.0,406732.0
2022-11-04,rd,114.0,520712.0
2022-11-04,u&r,126.0,82616.0
2022-11-07,e-grav,18.0,70188.0
2022-11-07,e-mtn,6.0,24596.0
2022-11-07,gr,1146.0,29748.0
2022-11-07,grav,252.0,377960.0
2022-11-07,mtn,546.0,1126512.0
2022-11-07,rd,198.0,801880.0
2022-11-07,u&r,168.0,106528.0
2022-11-08,e-grav,18.0,71388.0
2022-11-08,gr,552.0,23624.0
2022-11-08,grav,114.0,152204.0
2022-11-08,mtn,150.0,290788.0
2022-11-08,rd,48.0,182304.0
2022-11-08,u&r,78.0,45868.0
2022-11-09,gr,390.0,8752.0
2022-11-09,grav,66.0,128308.0
2022-11-09,mtn,150.0,341788.0
2022-11-09,rd,42.0,184756.0
2022-11-09,u&r,54.0,38320.0
2022-11-10,e-mtn,6.0,0.0
2022-11-10,gr,444.0,9416.0
2022-11-10,grav,66.0,121672.0
2022-11-10,mtn,180.0,306128.0
2022-11-10,rd,330.0,1742672.0
2022-11-10,u&r,12.0,7960.0
2022-11-11,gr,438.0,8724.0
2022-11-11,grav,78.0,141868.0
2022-11-11,mtn,162.0,319752.0
2022-11-11,rd,72.0,275100.0
2022-11-11,u&r,42.0,26348.0
2022-11-14,e-grav,18.0,74784.0
2022-11-14,e-mtn,12.0,49152.0
2022-11-14,gr,1320.0,50580.0
2022-11-14,grav,174.0,283124.0
2022-11-14,mtn,342.0,638124.0
2022-11-14,rd,144.0,551624.0
2022-11-14,u&r,162.0,108872.0
2022-11-15,e-grav,6.0,24596.0
2022-11-15,gr,864.0,13532.0
2022-11-15,grav,102.0,135468.0
2022-11-15,mtn,138.0,261544.0
2022-11-15,rd,72.0,232096.0
2022-11-15,u&r,42.0,26568.0
2022-11-16,e-mtn,6.0,24596.0
2022-11-16,gr,612.0,18352.0
2022-11-16,grav,48.0,65720.0
2022-11-16,mtn,96.0,233040.0
2022-11-16,rd,48.0,173528.0
2022-11-16,u&r,60.0,39896.0
2022-11-17,gr,678.0,24184.0
2022-11-17,grav,108.0,178200.0
2022-11-17,mtn,264.0,491748.0
2022-11-17,rd,90.0,331000.0
2022-11-17,u&r,96.0,92036.0
2022-11-18,e-mtn,12.0,44388.0
2022-11-18,gr,804.0,13644.0
2022-11-18,grav,60.0,73092.0
2022-11-18,mtn,216.0,382288.0
2022-11-18,rd,54.0,216340.0
2022-11-18,u&r,72.0,54824.0
2022-11-21,e-grav,6.0,24596.0
2022-11-21,e-mtn,18.0,57268.0
2022-11-21,gr,954.0,38332.0
2022-11-21,grav,138.0,209340.0
2022-11-21,mtn,480.0,928896.0
2022-11-21,rd,54.0,120304.0
2022-11-21,u&r,60.0,37592.0
2022-11-22,e-grav,6.0,24596.0
2022-11-22,gr,402.0,10048.0
2022-11-22,grav,54.0,129836.0
2022-11-22,mtn,108.0,223444.0
2022-11-22,rd,30.0,80356.0
2022-11-22,u&r,30.0,19148.0
2022-11-23,e-mtn,66.0,304724.0
2022-11-23,gr,732.0,29256.0
2022-11-23,grav,126.0,204260.0
2022-11-23,mtn,162.0,340812.0
2022-11-23,rd,210.0,666716.0
2022-11-23,u&r,42.0,30332.0
2022-11-25,e-grav,12.0,43592.0
2022-11-25,e-mtn,36.0,171552.0
2022-11-25,gr,1644.0,38960.0
2022-11-25,grav,444.0,678804.0
2022-11-25,mtn,612.0,995676.0
2022-11-25,rd,276.0,793472.0
2022-11-25,u&r,198.0,129072.0
2022-11-28,e-grav,42.0,152548.0
2022-11-28,e-mtn,66.0,274552.0
2022-11-28,gr,3186.0,72056.0
2022-11-28,grav,552.0,830824.0
2022-11-28,mtn,1848.0,3048872.0
2022-11-28,rd,294.0,679964.0
2022-11-28,u&r,516.0,312688.0
2022-11-29,e-grav,12.0,43592.0
2022-11-29,e-mtn,60.0,245952.0
2022-11-29,gr,1128.0,29448.0
2022-11-29,grav,294.0,367368.0
2022-11-29,mtn,1698.0,2617328.0
2022-11-29,rd,240.0,705384.0
2022-11-29,u&r,192.0,98600.0
2022-11-30,e-grav,18.0,72188.0
2022-11-30,e-mtn,18.0,73752.0
2022-11-30,gr,3420.0,69976.0
2022-11-30,grav,450.0,677676.0
2022-11-30,mtn,1854.0,2928788.0
2022-11-30,rd,342.0,1194028.0
2022-11-30,u&r,342.0,192568.0
2022-12-01,e-grav,12.0,43592.0
2022-12-01,e-mtn,6.0,24596.0
2022-12-01,gr,1182.0,32996.0
2022-12-01,grav,234.0,342604.0
2022-12-01,mtn,732.0,1079548.0
2022-12-01,rd,270.0,850108.0
2022-12-01,u&r,162.0,95260.0
2022-12-02,gr,798.0,32084.0
2022-12-02,grav,48.0,75656.0
2022-12-02,mtn,156.0,181904.0
2022-12-02,rd,204.0,660096.0
2022-12-02,u&r,234.0,145936.0
2022-12-03,rd,6.0,11992.0
2022-12-05,e-mtn,30.0,126944.0
2022-12-05,gr,1530.0,44960.0
2022-12-05,grav,306.0,527580.0
2022-12-05,mtn,234.0,514396.0
2022-12-05,rd,198.0,597044.0
2022-12-05,u&r,30.0,22764.0
2022-12-06,e-grav,6.0,23372.0
2022-12-06,gr,846.0,37640.0
2022-12-06,grav,120.0,234616.0
2022-12-06,mtn,108.0,171896.0
2022-12-06,rd,204.0,667676.0
2022-12-06,u&r,36.0,24344.0
2022-12-07,e-grav,6.0,24596.0
2022-12-07,e-mtn,6.0,24596.0
2022-12-07,gr,738.0,37636.0
2022-12-07,grav,84.0,180108.0
2022-12-07,mtn,60.0,93884.0
2022-12-07,rd,144.0,532180.0
2022-12-07,u&r,6.0,2796.0
2022-12-08,e-grav,12.0,43992.0
2022-12-08,e-mtn,18.0,82984.0
2022-12-08,gr,630.0,23076.0
2022-12-08,grav,90.0,177476.0
2022-12-08,mtn,102.0,220620.0
2022-12-08,rd,144.0,671428.0
2022-12-08,u&r,6.0,4392.0
2022-12-09,e-grav,18.0,61788.0
2022-12-09,e-mtn,24.0,101980.0
2022-12-09,gr,804.0,18716.0
2022-12-09,grav,144.0,219252.0
2022-12-09,mtn,144.0,303096.0
2022-12-09,rd,150.0,565636.0
2022-12-09,u&r,18.0,15532.0
2022-12-12,e-grav,18.0,61788.0
2022-12-12,e-mtn,24.0,95176.0
2022-12-12,gr,2022.0,58392.0
2022-12-12,grav,264.0,440960.0
2022-12-12,mtn,288.0,584408.0
2022-12-12,rd,270.0,963624.0
2022-12-12,u&r,42.0,31364.0
2022-12-13,gr,1002.0,19880.0
2022-12-13,grav,84.0,123648.0
2022-12-13,mtn,156.0,303052.0
2022-12-13,rd,78.0,304284.0
2022-12-13,u&r,6.0,4392.0
2022-12-14,e-grav,12.0,43568.0
2022-12-14,e-mtn,6.0,25792.0
2022-12-14,gr,768.0,18428.0
2022-12-14,grav,72.0,149444.0
2022-12-14,mtn,114.0,211300.0
2022-12-14,rd,156.0,586440.0
2022-12-14,u&r,6.0,4016.0
2022-12-15,e-grav,6.0,20596.0
2022-12-15,e-mtn,6.0,21796.0
2022-12-15,gr,750.0,30884.0
2022-12-15,grav,84.0,197032.0
2022-12-15,mtn,60.0,145676.0
2022-12-15,rd,138.0,523368.0
2022-12-15,u&r,18.0,10780.0
2022-12-16,e-mtn,12.0,51588.0
2022-12-16,gr,846.0,19456.0
2022-12-16,grav,132.0,214204.0
2022-12-16,mtn,132.0,223484.0
2022-12-16,rd,186.0,631280.0
2022-12-16,u&r,6.0,2992.0
2022-12-19,e-grav,6.0,20596.0
2022-12-19,e-mtn,24.0,96776.0
2022-12-19,gr,1902.0,56028.0
2022-12-19,grav,258.0,450084.0
2022-12-19,mtn,264.0,580640.0
2022-12-19,rd,426.0,1454220.0
2022-12-19,u&r,12.0,10760.0
2022-12-20,e-grav,6.0,21772.0
2022-12-20,e-mtn,6.0,25796.0
2022-12-20,gr,780.0,40908.0
2022-12-20,grav,90.0,171376.0
2022-12-20,mtn,114.0,197240.0
2022-12-20,rd,132.0,402768.0
2022-12-21,e-grav,6.0,20976.0
2022-12-21,e-mtn,30.0,123480.0
2022-12-21,gr,756.0,19544.0
2022-12-21,grav,90.0,169836.0
2022-12-21,mtn,126.0,329064.0
2022-12-21,rd,156.0,505292.0
2022-12-21,u&r,6.0,4392.0
2022-12-22,e-mtn,12.0,47588.0
2022-12-22,gr,462.0,17420.0
2022-12-22,grav,108.0,188676.0
2022-12-22,mtn,54.0,114916.0
2022-12-22,rd,198.0,948088.0
2022-12-22,u&r,6.0,4392.0
2022-12-23,e-mtn,6.0,25792.0
2022-12-23,gr,564.0,16848.0
2022-12-23,grav,78.0,144460.0
2022-12-23,mtn,36.0,92352.0
2022-12-23,rd,96.0,298516.0
2022-12-23,u&r,18.0,16176.0
2022-12-27,e-mtn,42.0,165936.0
2022-12-27,gr,1902.0,57920.0
2022-12-27,grav,420.0,735340.0
2022-12-27,mtn,222.0,490560.0
2022-12-27,rd,378.0,1020364.0
2022-12-27,u&r,12.0,9192.0
2022-12-28,e-grav,24.0,84388.0
2022-12-28,e-mtn,12.0,51580.0
2022-12-28,gr,750.0,15476.0
2022-12-28,grav,126.0,208096.0
2022-12-28,mtn,66.0,164148.0
2022-12-28,rd,282.0,915300.0
2022-12-29,e-grav,12.0,42392.0
2022-12-29,e-mtn,18.0,77264.0
2022-12-29,gr,1338.0,36808.0
2022-12-29,grav,156.0,263596.0
2022-12-29,mtn,156.0,302976.0
2022-12-29,rd,288.0,823072.0
2022-12-29,u&r,6.0,7996.0
2022-12-30,e-grav,6.0,21796.0
2022-12-30,e-mtn,24.0,94784.0
2022-12-30,gr,1602.0,44184.0
2022-12-30,grav,264.0,517496.0
2022-12-30,mtn,120.0,276480.0
2022-12-30,rd,336.0,799160.0
2022-12-30,u&r,54.0,62320.0
2023-01-09,e-grav,48.0,171952.0
2023-01-09,e-mtn,30.0,120976.0
2023-01-09,gr,3084.0,74896.0
2023-01-09,grav,516.0,858348.0
2023-01-09,mtn,420.0,840212.0
2023-01-09,rd,558.0,1591412.0
2023-01-09,u&r,60.0,65052.0
2023-01-10,e-mtn,36.0,142740.0
2023-01-10,gr,3084.0,89320.0
2023-01-10,grav,318.0,557484.0
2023-01-10,mtn,240.0,474356.0
2023-01-10,rd,396.0,848596.0
2023-01-10,u&r,24.0,20516.0
2023-01-11,e-grav,6.0,18016.0
2023-01-11,e-mtn,24.0,95176.0
2023-01-11,gr,636.0,17096.0
2023-01-11,grav,114.0,210552.0
2023-01-11,mtn,54.0,121116.0
2023-01-11,rd,102.0,188220.0
2023-01-11,u&r,18.0,18168.0
2023-01-12,e-grav,6.0,21196.0
2023-01-12,e-mtn,6.0,21796.0
2023-01-12,gr,534.0,15608.0
2023-01-12,grav,138.0,218440.0
2023-01-12,mtn,108.0,191248.0
2023-01-12,rd,126.0,379564.0
2023-01-12,u&r,36.0,27160.0
2023-01-13,gr,612.0,18368.0
2023-01-13,grav,60.0,103724.0
2023-01-13,mtn,144.0,260336.0
2023-01-13,rd,114.0,244204.0
2023-01-13,u&r,12.0,14380.0
2023-01-16,e-grav,12.0,42392.0
2023-01-16,e-mtn,18.0,72188.0
2023-01-16,gr,1590.0,50968.0
2023-01-16,grav,348.0,586736.0
2023-01-16,mtn,264.0,494588.0
2023-01-16,rd,204.0,634044.0
2023-01-16,u&r,48.0,42544.0
2023-01-17,e-grav,12.0,41192.0
