date,world,pdp,purchases
2024-09-04,gr,2097.0,53.0
2024-09-04,grav,148.0,14.0
2024-09-04,mtn,3746.0,6.0
2024-09-04,rd,1309.0,9.0
2024-09-04,u&r,465.0,0.0
2024-09-05,e-grav,275.0,0.0
2024-09-05,e-mtn,731.0,3.0
2024-09-05,e-u&r,104.0,0.0
2024-09-05,gr,1994.0,46.0
2024-09-05,grav,119.0,8.0
2024-09-05,mtn,3800.0,3.0
2024-09-05,rd,1222.0,12.0
2024-09-05,na,5.0,0.0
2024-09-05,u&r,459.0,3.0
2024-09-06,e-grav,350.0,1.0
2024-09-06,e-mtn,1611.0,5.0
2024-09-06,e-u&r,84.0,0.0
2024-09-06,gr,1999.0,39.0
2024-09-06,grav,137.0,10.0
2024-09-06,mtn,3657.0,11.0
2024-09-06,rd,1099.0,15.0
2024-09-06,na,5.0,0.0
2024-09-06,u&r,425.0,1.0
2024-09-07,e-grav,310.0,1.0
2024-09-07,e-mtn,1357.0,0.0
2024-09-07,e-u&r,100.0,0.0
2024-09-07,gr,1634.0,47.0
2024-09-07,grav,1146.0,13.0
2024-09-07,mtn,3332.0,6.0
2024-09-07,rd,867.0,20.0
2024-09-07,u&r,349.0,2.0
2024-09-08,e-grav,271.0,1.0
2024-09-08,e-mtn,1679.0,2.0
2024-09-08,e-u&r,86.0,0.0
2024-09-08,gr,1515.0,38.0
2024-09-08,grav,1193.0,12.0
2024-09-08,mtn,3774.0,14.0
2024-09-08,rd,918.0,12.0
2024-09-08,u&r,331.0,3.0
2024-09-09,e-grav,363.0,2.0
2024-09-09,e-mtn,933.0,10.0
2024-09-09,e-u&r,129.0,1.0
2024-09-09,gr,2239.0,74.0
2024-09-09,grav,191.0,18.0
2024-09-09,mtn,3420.0,19.0
2024-09-09,rd,1213.0,14.0
2024-09-09,u&r,450.0,2.0
2024-09-10,e-grav,307.0,1.0
2024-09-10,e-mtn,1550.0,1.0
2024-09-10,e-u&r,60.0,1.0
2024-09-10,gr,1780.0,50.0
2024-09-10,grav,168.0,8.0
2024-09-10,mtn,3560.0,2.0
2024-09-10,rd,1116.0,13.0
2024-09-10,na,1.0,0.0
2024-09-10,u&r,445.0,0.0
2024-09-11,e-grav,221.0,0.0
2024-09-11,e-mtn,1099.0,4.0
2024-09-11,e-u&r,32.0,0.0
2024-09-11,gr,1720.0,33.0
2024-09-11,grav,1072.0,2.0
2024-09-11,mtn,3038.0,6.0
2024-09-11,rd,1055.0,5.0
2024-09-11,u&r,288.0,0.0
2024-09-12,e-grav,379.0,0.0
2024-09-12,e-mtn,2429.0,3.0
2024-09-12,e-u&r,64.0,0.0
2024-09-12,gr,1557.0,22.0
2024-09-12,grav,127.0,5.0
2024-09-12,mtn,3133.0,3.0
2024-09-12,rd,1052.0,7.0
2024-09-12,u&r,335.0,0.0
2024-09-13,e-grav,323.0,1.0
2024-09-13,e-mtn,1510.0,0.0
2024-09-13,e-u&r,120.0,0.0
2024-09-13,gr,1674.0,31.0
2024-09-13,grav,959.0,1.0
2024-09-13,mtn,3283.0,3.0
2024-09-13,rd,1206.0,10.0
2024-09-13,u&r,311.0,0.0
2024-09-14,e-grav,354.0,1.0
2024-09-14,e-mtn,1699.0,3.0
2024-09-14,e-u&r,62.0,0.0
2024-09-14,gr,1512.0,25.0
2024-09-14,grav,897.0,4.0
2024-09-14,mtn,2583.0,3.0
2024-09-14,rd,1110.0,14.0
2024-09-14,na,1.0,0.0
2024-09-14,u&r,277.0,0.0
2024-09-15,e-grav,287.0,1.0
2024-09-15,e-mtn,1676.0,2.0
2024-09-15,e-u&r,91.0,0.0
2024-09-15,gr,1408.0,14.0
2024-09-15,grav,1027.0,5.0
2024-09-15,mtn,2664.0,5.0
2024-09-15,rd,1119.0,6.0
2024-09-15,u&r,248.0,0.0
2024-09-16,e-grav,293.0,1.0
2024-09-16,e-mtn,1947.0,2.0
2024-09-16,e-u&r,117.0,0.0
2024-09-16,gr,1857.0,38.0
2024-09-16,grav,162.0,3.0
2024-09-16,mtn,3196.0,2.0
2024-09-16,rd,1387.0,15.0
2024-09-16,na,3.0,0.0
2024-09-16,u&r,435.0,0.0
2024-09-17,e-grav,302.0,0.0
2024-09-17,e-mtn,1636.0,3.0
2024-09-17,e-u&r,104.0,0.0
2024-09-17,gr,1636.0,42.0
2024-09-17,grav,939.0,3.0
2024-09-17,mtn,3467.0,3.0
2024-09-17,rd,1273.0,9.0
2024-09-17,na,2.0,0.0
2024-09-17,u&r,327.0,0.0
2024-09-18,e-grav,226.0,0.0
2024-09-18,e-mtn,1360.0,1.0
2024-09-18,e-u&r,125.0,0.0
2024-09-18,gr,1695.0,25.0
2024-09-18,grav,996.0,3.0
2024-09-18,mtn,2937.0,4.0
2024-09-18,rd,2152.0,7.0
2024-09-18,na,1.0,0.0
2024-09-18,u&r,293.0,1.0
2024-09-19,e-grav,264.0,0.0
2024-09-19,e-mtn,1647.0,3.0
2024-09-19,e-u&r,78.0,0.0
2024-09-19,gr,1635.0,31.0
2024-09-19,grav,190.0,9.0
2024-09-19,mtn,2937.0,3.0
2024-09-19,rd,1095.0,7.0
2024-09-19,u&r,342.0,0.0
2024-09-20,e-grav,296.0,1.0
2024-09-20,e-mtn,1715.0,3.0
2024-09-20,e-u&r,101.0,0.0
2024-09-20,gr,1683.0,45.0
2024-09-20,grav,956.0,2.0
2024-09-20,mtn,2858.0,1.0
2024-09-20,rd,2238.0,11.0
2024-09-20,na,2.0,0.0
2024-09-20,u&r,304.0,0.0
2024-09-21,e-grav,194.0,1.0
2024-09-21,e-mtn,1438.0,1.0
2024-09-21,e-u&r,73.0,0.0
2024-09-21,gr,1233.0,24.0
2024-09-21,grav,981.0,3.0
2024-09-21,mtn,2240.0,0.0
2024-09-21,rd,1974.0,8.0
2024-09-21,u&r,291.0,0.0
2024-09-22,e-grav,210.0,1.0
2024-09-22,e-mtn,1553.0,1.0
2024-09-22,e-u&r,89.0,0.0
2024-09-22,gr,1458.0,19.0
2024-09-22,grav,894.0,3.0
2024-09-22,mtn,2792.0,2.0
2024-09-22,rd,1879.0,7.0
2024-09-22,u&r,355.0,0.0
2024-09-23,e-grav,299.0,1.0
2024-09-23,e-mtn,1561.0,1.0
2024-09-23,e-u&r,115.0,0.0
2024-09-23,gr,1736.0,25.0
2024-09-23,grav,230.0,3.0
2024-09-23,mtn,3324.0,2.0
2024-09-23,rd,1416.0,8.0
2024-09-23,u&r,353.0,1.0
2024-09-24,e-grav,223.0,2.0
2024-09-24,e-mtn,1269.0,1.0
2024-09-24,e-u&r,75.0,0.0
2024-09-24,gr,1657.0,35.0
2024-09-24,grav,1017.0,8.0
2024-09-24,mtn,3423.0,8.0
2024-09-24,rd,2232.0,10.0
2024-09-24,u&r,272.0,0.0
2024-09-25,e-grav,256.0,1.0
2024-09-25,e-mtn,1351.0,0.0
2024-09-25,e-u&r,57.0,0.0
2024-09-25,gr,1507.0,23.0
2024-09-25,grav,1068.0,8.0
2024-09-25,mtn,3112.0,1.0
2024-09-25,rd,1207.0,8.0
2024-09-25,u&r,250.0,0.0
2024-09-26,e-grav,230.0,2.0
2024-09-26,e-mtn,1338.0,3.0
2024-09-26,e-u&r,92.0,0.0
2024-09-26,gr,1561.0,29.0
2024-09-26,grav,1090.0,5.0
2024-09-26,mtn,2900.0,5.0
2024-09-26,rd,1835.0,6.0
2024-09-26,u&r,283.0,1.0
2024-09-27,e-grav,299.0,3.0
2024-09-27,e-mtn,1408.0,1.0
2024-09-27,e-u&r,110.0,0.0
2024-09-27,gr,1450.0,35.0
2024-09-27,grav,943.0,6.0
2024-09-27,mtn,3057.0,9.0
2024-09-27,rd,1795.0,10.0
2024-09-27,u&r,380.0,2.0
2024-09-28,e-grav,240.0,0.0
2024-09-28,e-mtn,1212.0,1.0
2024-09-28,e-u&r,89.0,0.0
2024-09-28,gr,1241.0,22.0
2024-09-28,grav,872.0,7.0
2024-09-28,mtn,2452.0,4.0
2024-09-28,rd,2527.0,12.0
2024-09-28,u&r,272.0,0.0
2024-09-29,e-grav,251.0,1.0
2024-09-29,e-mtn,1263.0,2.0
2024-09-29,e-u&r,91.0,0.0
2024-09-29,gr,1296.0,17.0
2024-09-29,grav,1014.0,2.0
2024-09-29,mtn,2965.0,8.0
2024-09-29,rd,1449.0,2.0
2024-09-29,na,1.0,0.0
2024-09-29,u&r,307.0,2.0
2024-09-30,e-grav,345.0,1.0
2024-09-30,e-mtn,1502.0,3.0
2024-09-30,e-u&r,164.0,0.0
2024-09-30,gr,1759.0,26.0
2024-09-30,grav,1034.0,8.0
2024-09-30,mtn,3610.0,12.0
2024-09-30,rd,1791.0,10.0
2024-09-30,u&r,285.0,0.0
2024-10-01,e-grav,228.0,1.0
2024-10-01,e-mtn,1542.0,1.0
2024-10-01,e-u&r,125.0,0.0
2024-10-01,gr,1478.0,42.0
2024-10-01,grav,1078.0,5.0
2024-10-01,mtn,3176.0,3.0
2024-10-01,rd,1753.0,9.0
2024-10-01,u&r,296.0,1.0
2024-10-02,e-grav,264.0,0.0
2024-10-02,e-mtn,1472.0,0.0
2024-10-02,e-u&r,79.0,0.0
2024-10-02,gr,1317.0,9.0
2024-10-02,grav,995.0,5.0
2024-10-02,mtn,2794.0,3.0
2024-10-02,rd,1889.0,9.0
2024-10-02,u&r,245.0,0.0
2024-10-03,e-grav,223.0,0.0
2024-10-03,e-mtn,1437.0,3.0
2024-10-03,e-u&r,83.0,1.0
2024-10-03,gr,1537.0,24.0
2024-10-03,grav,973.0,6.0
2024-10-03,mtn,2844.0,0.0
2024-10-03,rd,1984.0,6.0
2024-10-03,na,1.0,0.0
2024-10-03,u&r,325.0,0.0
2024-10-04,e-grav,206.0,0.0
2024-10-04,e-mtn,1308.0,2.0
2024-10-04,e-u&r,63.0,1.0
2024-10-04,gr,1646.0,28.0
2024-10-04,grav,926.0,3.0
2024-10-04,mtn,3035.0,1.0
2024-10-04,rd,1770.0,9.0
2024-10-04,na,2.0,0.0
2024-10-04,u&r,275.0,0.0
2024-10-05,e-grav,259.0,0.0
2024-10-05,e-mtn,1116.0,1.0
2024-10-05,e-u&r,92.0,0.0
2024-10-05,gr,1200.0,34.0
2024-10-05,grav,919.0,2.0
2024-10-05,mtn,2397.0,3.0
2024-10-05,rd,1324.0,3.0
2024-10-05,u&r,205.0,1.0
2024-10-06,e-grav,363.0,1.0
2024-10-06,e-mtn,1209.0,0.0
2024-10-06,e-u&r,121.0,0.0
2024-10-06,gr,1313.0,18.0
2024-10-06,grav,1095.0,3.0
2024-10-06,mtn,2732.0,3.0
2024-10-06,rd,1638.0,3.0
2024-10-06,u&r,206.0,0.0
2024-10-07,e-grav,317.0,1.0
2024-10-07,e-mtn,1709.0,0.0
2024-10-07,e-u&r,79.0,0.0
2024-10-07,gr,1894.0,28.0
2024-10-07,grav,235.0,5.0
2024-10-07,mtn,3086.0,2.0
2024-10-07,rd,1354.0,9.0
2024-10-07,u&r,374.0,1.0
2024-10-08,e-grav,288.0,1.0
2024-10-08,e-mtn,1649.0,1.0
2024-10-08,e-u&r,74.0,0.0
2024-10-08,gr,1744.0,27.0
2024-10-08,grav,229.0,12.0
2024-10-08,mtn,3011.0,5.0
2024-10-08,rd,1209.0,8.0
2024-10-08,na,1.0,0.0
2024-10-08,u&r,334.0,1.0
2024-10-09,e-grav,217.0,0.0
2024-10-09,e-mtn,1438.0,1.0
2024-10-09,e-u&r,120.0,0.0
2024-10-09,gr,1637.0,34.0
2024-10-09,grav,130.0,6.0
2024-10-09,mtn,2944.0,9.0
2024-10-09,rd,1342.0,19.0
2024-10-09,na,1.0,0.0
2024-10-09,u&r,272.0,0.0
2024-10-10,e-grav,243.0,3.0
2024-10-10,e-mtn,1143.0,1.0
2024-10-10,e-u&r,136.0,0.0
2024-10-10,gr,1673.0,40.0
2024-10-10,grav,186.0,6.0
2024-10-10,mtn,2366.0,0.0
2024-10-10,rd,1741.0,15.0
2024-10-10,u&r,215.0,1.0
2024-10-11,e-grav,298.0,0.0
2024-10-11,e-mtn,1267.0,1.0
2024-10-11,e-u&r,65.0,0.0
2024-10-11,gr,1486.0,29.0
2024-10-11,grav,1108.0,3.0
2024-10-11,mtn,3424.0,4.0
2024-10-11,rd,2015.0,14.0
2024-10-11,u&r,275.0,0.0
2024-10-12,e-grav,291.0,1.0
2024-10-12,e-mtn,1236.0,2.0
2024-10-12,e-u&r,71.0,0.0
2024-10-12,gr,1460.0,36.0
2024-10-12,grav,971.0,11.0
2024-10-12,mtn,2537.0,4.0
2024-10-12,rd,2569.0,6.0
2024-10-12,na,1.0,0.0
2024-10-12,u&r,182.0,1.0
2024-10-13,e-grav,255.0,0.0
2024-10-13,e-mtn,1124.0,1.0
2024-10-13,e-u&r,85.0,0.0
2024-10-13,gr,1536.0,18.0
2024-10-13,grav,993.0,4.0
2024-10-13,mtn,2983.0,5.0
2024-10-13,rd,2603.0,10.0
2024-10-13,u&r,198.0,0.0
2024-10-14,e-grav,264.0,0.0
2024-10-14,e-mtn,1396.0,1.0
2024-10-14,e-u&r,90.0,1.0
2024-10-14,gr,1645.0,31.0
2024-10-14,grav,1189.0,9.0
2024-10-14,mtn,2745.0,7.0
2024-10-14,rd,2080.0,7.0
2024-10-14,na,1.0,0.0
2024-10-14,u&r,297.0,0.0
2024-10-15,e-grav,261.0,1.0
2024-10-15,e-mtn,1334.0,3.0
2024-10-15,e-u&r,81.0,0.0
2024-10-15,gr,1723.0,33.0
2024-10-15,grav,1081.0,6.0
2024-10-15,mtn,2893.0,5.0
2024-10-15,rd,1900.0,8.0
2024-10-15,u&r,263.0,0.0
2024-10-16,e-grav,237.0,0.0
2024-10-16,e-mtn,1079.0,0.0
2024-10-16,e-u&r,64.0,0.0
2024-10-16,gr,1702.0,36.0
2024-10-16,grav,1168.0,7.0
2024-10-16,mtn,2433.0,8.0
2024-10-16,rd,1853.0,14.0
2024-10-16,na,2.0,0.0
2024-10-16,u&r,214.0,0.0
2024-10-17,e-grav,221.0,1.0
2024-10-17,e-mtn,1118.0,2.0
2024-10-17,e-u&r,75.0,0.0
2024-10-17,gr,1401.0,16.0
2024-10-17,grav,1031.0,2.0
2024-10-17,mtn,3280.0,7.0
2024-10-17,rd,1732.0,9.0
2024-10-17,u&r,203.0,0.0
2024-10-18,e-grav,360.0,1.0
2024-10-18,e-mtn,1105.0,1.0
2024-10-18,e-u&r,74.0,0.0
2024-10-18,gr,1357.0,29.0
2024-10-18,grav,1127.0,6.0
2024-10-18,mtn,3046.0,4.0
2024-10-18,rd,1699.0,6.0
2024-10-18,na,1.0,0.0
2024-10-18,u&r,207.0,1.0
2024-10-19,e-grav,243.0,0.0
2024-10-19,e-mtn,1097.0,1.0
2024-10-19,e-u&r,61.0,0.0
2024-10-19,gr,1263.0,18.0
2024-10-19,grav,985.0,7.0
2024-10-19,mtn,2807.0,3.0
2024-10-19,rd,2216.0,5.0
2024-10-19,u&r,197.0,0.0
2024-10-20,e-grav,214.0,0.0
2024-10-20,e-mtn,1004.0,2.0
2024-10-20,e-u&r,62.0,0.0
2024-10-20,gr,1202.0,16.0
2024-10-20,grav,1066.0,4.0
2024-10-20,mtn,2825.0,3.0
2024-10-20,rd,1583.0,8.0
2024-10-20,u&r,277.0,0.0
2024-10-21,e-grav,274.0,0.0
2024-10-21,e-mtn,1357.0,2.0
2024-10-21,e-u&r,85.0,0.0
2024-10-21,gr,1561.0,14.0
2024-10-21,grav,183.0,4.0
2024-10-21,mtn,3000.0,3.0
2024-10-21,rd,1731.0,6.0
2024-10-21,na,1.0,0.0
2024-10-21,u&r,281.0,0.0
2024-10-22,e-grav,228.0,0.0
2024-10-22,e-mtn,1157.0,2.0
2024-10-22,e-u&r,99.0,0.0
2024-10-22,gr,1497.0,41.0
2024-10-22,grav,995.0,5.0
2024-10-22,mtn,3620.0,4.0
2024-10-22,rd,1787.0,15.0
2024-10-22,u&r,313.0,2.0
2024-10-23,e-grav,261.0,0.0
2024-10-23,e-mtn,1286.0,5.0
2024-10-23,e-u&r,90.0,0.0
2024-10-23,gr,1529.0,49.0
2024-10-23,grav,935.0,3.0
2024-10-23,mtn,2489.0,9.0
2024-10-23,rd,1878.0,14.0
2024-10-23,u&r,227.0,1.0
2024-10-24,e-grav,197.0,0.0
2024-10-24,e-mtn,1064.0,3.0
2024-10-24,e-u&r,41.0,0.0
2024-10-24,gr,1475.0,37.0
2024-10-24,grav,986.0,7.0
2024-10-24,mtn,3043.0,3.0
2024-10-24,rd,2824.0,16.0
2024-10-24,u&r,235.0,1.0
2024-10-25,e-grav,215.0,0.0
2024-10-25,e-mtn,986.0,1.0
2024-10-25,e-u&r,64.0,0.0
2024-10-25,gr,1283.0,26.0
2024-10-25,grav,927.0,0.0
2024-10-25,mtn,3050.0,5.0
2024-10-25,rd,2673.0,10.0
2024-10-25,u&r,220.0,0.0
2024-10-26,e-grav,170.0,1.0
2024-10-26,e-mtn,881.0,1.0
2024-10-26,e-u&r,86.0,0.0
2024-10-26,gr,1119.0,23.0
2024-10-26,grav,926.0,5.0
2024-10-26,mtn,2702.0,3.0
2024-10-26,rd,2415.0,13.0
2024-10-26,u&r,167.0,0.0
2024-10-27,e-grav,269.0,0.0
2024-10-27,e-mtn,1079.0,0.0
2024-10-27,e-u&r,74.0,0.0
2024-10-27,gr,1323.0,34.0
2024-10-27,grav,1005.0,4.0
2024-10-27,mtn,2842.0,6.0
2024-10-27,rd,2779.0,8.0
2024-10-27,u&r,181.0,0.0
2024-10-28,e-grav,212.0,1.0
2024-10-28,e-mtn,1182.0,4.0
2024-10-28,e-u&r,99.0,0.0
2024-10-28,gr,1624.0,30.0
2024-10-28,grav,1154.0,9.0
2024-10-28,mtn,3509.0,3.0
2024-10-28,rd,2002.0,5.0
2024-10-28,na,2.0,0.0
2024-10-28,u&r,251.0,0.0
2024-10-29,e-grav,184.0,0.0
2024-10-29,e-mtn,1001.0,0.0
2024-10-29,e-u&r,60.0,0.0
2024-10-29,gr,1460.0,25.0
2024-10-29,grav,950.0,6.0
2024-10-29,mtn,3233.0,6.0
2024-10-29,rd,1731.0,6.0
2024-10-29,na,1.0,0.0
2024-10-29,u&r,223.0,1.0
2024-10-30,e-grav,266.0,1.0
2024-10-30,e-mtn,876.0,0.0
2024-10-30,e-u&r,92.0,0.0
2024-10-30,gr,1432.0,26.0
2024-10-30,grav,881.0,2.0
2024-10-30,mtn,3023.0,1.0
2024-10-30,rd,1812.0,8.0
2024-10-30,u&r,213.0,0.0
2024-10-31,e-grav,241.0,0.0
2024-10-31,e-mtn,1106.0,3.0
2024-10-31,e-u&r,100.0,0.0
2024-10-31,gr,1317.0,28.0
2024-10-31,grav,962.0,7.0
2024-10-31,mtn,2801.0,1.0
2024-10-31,rd,1475.0,7.0
2024-10-31,na,1.0,0.0
2024-10-31,u&r,237.0,0.0
2024-11-01,e-grav,254.0,0.0
2024-11-01,e-mtn,852.0,1.0
2024-11-01,e-u&r,57.0,0.0
2024-11-01,gr,1309.0,23.0
2024-11-01,grav,940.0,4.0
2024-11-01,mtn,2521.0,3.0
2024-11-01,rd,1445.0,5.0
2024-11-01,u&r,267.0,0.0
2024-11-02,e-grav,240.0,0.0
2024-11-02,e-mtn,967.0,0.0
2024-11-02,e-u&r,98.0,0.0
2024-11-02,gr,1180.0,16.0
2024-11-02,grav,1271.0,7.0
2024-11-02,mtn,2545.0,4.0
2024-11-02,rd,2806.0,7.0
2024-11-02,na,1.0,0.0
2024-11-02,u&r,283.0,0.0
2024-11-03,e-grav,224.0,0.0
2024-11-03,e-mtn,792.0,1.0
2024-11-03,e-u&r,114.0,0.0
2024-11-03,gr,1142.0,15.0
2024-11-03,grav,888.0,2.0
2024-11-03,mtn,2645.0,3.0
2024-11-03,rd,2388.0,4.0
2024-11-03,u&r,204.0,0.0
2024-11-04,e-grav,292.0,2.0
2024-11-04,e-mtn,1090.0,0.0
2024-11-04,e-u&r,84.0,0.0
2024-11-04,gr,1625.0,25.0
2024-11-04,grav,1375.0,4.0
2024-11-04,mtn,3685.0,4.0
2024-11-04,rd,1906.0,6.0
2024-11-04,u&r,269.0,1.0
2024-11-05,e-grav,240.0,0.0
2024-11-05,e-mtn,1029.0,1.0
2024-11-05,e-u&r,94.0,0.0
2024-11-05,gr,1791.0,29.0
2024-11-05,grav,965.0,2.0
2024-11-05,mtn,2972.0,3.0
2024-11-05,rd,1929.0,6.0
2024-11-05,u&r,312.0,1.0
2024-11-06,e-grav,232.0,1.0
2024-11-06,e-mtn,755.0,0.0
2024-11-06,e-u&r,73.0,0.0
2024-11-06,gr,1393.0,49.0
2024-11-06,grav,1072.0,5.0
2024-11-06,mtn,3054.0,3.0
2024-11-06,rd,1873.0,13.0
2024-11-06,u&r,291.0,0.0
2024-11-07,e-grav,195.0,1.0
2024-11-07,e-mtn,732.0,0.0
2024-11-07,e-u&r,86.0,1.0
2024-11-07,gr,1434.0,35.0
2024-11-07,grav,1408.0,3.0
2024-11-07,mtn,3051.0,2.0
2024-11-07,rd,2565.0,12.0
2024-11-07,u&r,253.0,0.0
2024-11-08,e-grav,242.0,0.0
2024-11-08,e-mtn,571.0,0.0
2024-11-08,e-u&r,72.0,0.0
2024-11-08,gr,1493.0,25.0
2024-11-08,grav,1024.0,3.0
2024-11-08,mtn,2943.0,1.0
2024-11-08,rd,1900.0,6.0
2024-11-08,u&r,376.0,1.0
2024-11-09,e-grav,166.0,0.0
2024-11-09,e-mtn,558.0,0.0
2024-11-09,e-u&r,73.0,0.0
2024-11-09,gr,1320.0,29.0
2024-11-09,grav,849.0,4.0
2024-11-09,mtn,2380.0,3.0
2024-11-09,rd,2328.0,11.0
2024-11-09,na,1.0,0.0
2024-11-09,u&r,186.0,0.0
2024-11-10,e-grav,168.0,0.0
2024-11-10,e-mtn,612.0,0.0
2024-11-10,e-u&r,60.0,0.0
2024-11-10,gr,1276.0,22.0
2024-11-10,grav,847.0,3.0
2024-11-10,mtn,2547.0,4.0
2024-11-10,rd,2426.0,10.0
2024-11-10,u&r,236.0,0.0
2024-11-11,e-grav,277.0,1.0
2024-11-11,e-mtn,654.0,1.0
2024-11-11,e-u&r,75.0,0.0
2024-11-11,gr,1460.0,29.0
2024-11-11,grav,1375.0,4.0
2024-11-11,mtn,3094.0,6.0
2024-11-11,rd,1974.0,13.0
2024-11-11,u&r,238.0,1.0
2024-11-12,e-grav,151.0,0.0
2024-11-12,e-mtn,653.0,0.0
2024-11-12,e-u&r,48.0,0.0
2024-11-12,gr,1449.0,35.0
2024-11-12,grav,838.0,4.0
2024-11-12,mtn,3208.0,3.0
2024-11-12,rd,2308.0,7.0
2024-11-12,u&r,214.0,1.0
2024-11-13,e-grav,204.0,3.0
2024-11-13,e-mtn,614.0,0.0
2024-11-13,e-u&r,100.0,0.0
2024-11-13,gr,1325.0,13.0
2024-11-13,grav,840.0,4.0
2024-11-13,mtn,2733.0,1.0
2024-11-13,rd,2370.0,8.0
2024-11-13,na,1.0,0.0
2024-11-13,u&r,181.0,0.0
2024-11-14,e-grav,216.0,0.0
2024-11-14,e-mtn,567.0,0.0
2024-11-14,e-u&r,55.0,0.0
2024-11-14,gr,1125.0,16.0
2024-11-14,grav,699.0,2.0
2024-11-14,mtn,2607.0,0.0
2024-11-14,rd,2556.0,3.0
2024-11-14,u&r,211.0,0.0
2024-11-15,e-grav,199.0,1.0
2024-11-15,e-mtn,577.0,0.0
2024-11-15,e-u&r,68.0,0.0
2024-11-15,gr,1066.0,11.0
2024-11-15,grav,815.0,5.0
2024-11-15,mtn,2930.0,3.0
2024-11-15,rd,2356.0,7.0
2024-11-15,u&r,176.0,1.0
2024-11-16,e-grav,126.0,1.0
2024-11-16,e-mtn,505.0,2.0
2024-11-16,e-u&r,72.0,0.0
2024-11-16,gr,922.0,20.0
2024-11-16,grav,1636.0,6.0
2024-11-16,mtn,2456.0,1.0
2024-11-16,rd,1750.0,7.0
2024-11-16,na,1.0,0.0
2024-11-16,u&r,132.0,0.0
2024-11-17,e-grav,172.0,0.0
2024-11-17,e-mtn,566.0,0.0
2024-11-17,e-u&r,60.0,0.0
2024-11-17,gr,1067.0,13.0
2024-11-17,grav,772.0,3.0
2024-11-17,mtn,2937.0,3.0
2024-11-17,rd,1544.0,7.0
2024-11-17,u&r,175.0,0.0
2024-11-18,e-grav,266.0,1.0
2024-11-18,e-mtn,767.0,0.0
2024-11-18,e-u&r,81.0,0.0
2024-11-18,gr,2155.0,46.0
2024-11-18,grav,305.0,11.0
2024-11-18,mtn,3788.0,4.0
2024-11-18,rd,2444.0,18.0
2024-11-18,na,4.0,0.0
2024-11-18,u&r,209.0,0.0
2024-11-19,e-grav,297.0,0.0
2024-11-19,e-mtn,699.0,0.0
2024-11-19,e-u&r,64.0,0.0
2024-11-19,gr,1930.0,36.0
2024-11-19,grav,1320.0,6.0
2024-11-19,mtn,3856.0,4.0
2024-11-19,rd,1284.0,13.0
2024-11-19,na,2.0,0.0
2024-11-19,u&r,241.0,0.0
2024-11-20,e-grav,181.0,0.0
2024-11-20,e-mtn,614.0,1.0
2024-11-20,e-u&r,57.0,0.0
2024-11-20,gr,1484.0,33.0
2024-11-20,grav,973.0,9.0
2024-11-20,mtn,3132.0,6.0
2024-11-20,rd,2516.0,10.0
2024-11-20,na,3.0,0.0
2024-11-20,u&r,184.0,3.0
2024-11-21,e-grav,165.0,1.0
2024-11-21,e-mtn,713.0,0.0
2024-11-21,e-u&r,53.0,0.0
2024-11-21,gr,1412.0,17.0
2024-11-21,grav,850.0,3.0
2024-11-21,mtn,2594.0,8.0
2024-11-21,rd,2590.0,10.0
2024-11-21,na,1.0,0.0
2024-11-21,u&r,194.0,0.0
2024-11-22,e-grav,149.0,1.0
2024-11-22,e-mtn,578.0,0.0
2024-11-22,e-u&r,37.0,0.0
2024-11-22,gr,1352.0,23.0
2024-11-22,grav,767.0,1.0
2024-11-22,mtn,2911.0,4.0
2024-11-22,rd,2738.0,8.0
2024-11-22,u&r,226.0,0.0
2024-11-23,e-grav,166.0,3.0
2024-11-23,e-mtn,405.0,0.0
2024-11-23,e-u&r,51.0,0.0
2024-11-23,gr,1288.0,44.0
2024-11-23,grav,735.0,5.0
2024-11-23,mtn,2161.0,9.0
2024-11-23,rd,2257.0,13.0
2024-11-23,na,1.0,0.0
2024-11-23,u&r,184.0,0.0
2024-11-24,e-grav,186.0,1.0
2024-11-24,e-mtn,599.0,0.0
2024-11-24,e-u&r,45.0,0.0
2024-11-24,gr,1216.0,19.0
2024-11-24,grav,1003.0,5.0
2024-11-24,mtn,2333.0,5.0
2024-11-24,rd,2450.0,6.0
2024-11-24,u&r,171.0,0.0
2024-11-25,e-grav,235.0,0.0
2024-11-25,e-mtn,505.0,0.0
2024-11-25,e-u&r,51.0,0.0
2024-11-25,gr,1503.0,19.0
2024-11-25,grav,1035.0,6.0
2024-11-25,mtn,2740.0,5.0
2024-11-25,rd,2526.0,9.0
2024-11-25,na,3.0,0.0
2024-11-25,u&r,158.0,0.0
2024-11-26,e-grav,213.0,1.0
2024-11-26,e-mtn,550.0,0.0
2024-11-26,e-u&r,78.0,0.0
2024-11-26,gr,1397.0,23.0
2024-11-26,grav,950.0,6.0
2024-11-26,mtn,3014.0,7.0
2024-11-26,rd,2319.0,7.0
2024-11-26,na,4.0,0.0
2024-11-26,u&r,132.0,1.0
2024-11-27,e-grav,140.0,0.0
2024-11-27,e-mtn,527.0,0.0
2024-11-27,e-u&r,55.0,0.0
2024-11-27,gr,1291.0,22.0
2024-11-27,grav,858.0,5.0
2024-11-27,mtn,2513.0,6.0
2024-11-27,rd,2462.0,4.0
2024-11-27,na,1.0,0.0
2024-11-27,u&r,127.0,0.0
2024-11-28,e-grav,154.0,0.0
2024-11-28,e-mtn,400.0,1.0
2024-11-28,e-u&r,26.0,1.0
